student_id,school_name,grade_level_2019,program_name,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
25632,School D,5,,Fall,Math,185,4,1,10
25632,School D,5,,Spring,Math,191,3,1,
14041,School D,5,,Fall,Math,202,26,2,10
14041,School D,5,,Spring,Math,203,13,1,
19048,School D,5,,Fall,Math,188,6,1,10
19048,School D,5,,Spring,Math,223,54,3,
18132,School A,5,,Fall,Math,222,76,4,10
18132,School A,5,,Spring,Math,223,54,3,
19944,School D,5,Gifted,Fall,Math,199,20,1,10
19944,School D,5,Gifted,Spring,Math,204,14,1,
20430,School D,5,Gifted,Fall,Math,210,46,2,10
20430,School D,5,Gifted,Spring,Math,220,47,2,
21768,School A,5,,Fall,Math,219,70,3,10
21768,School A,5,,Spring,Math,222,52,3,
21550,School D,5,,Fall,Math,198,18,1,10
21550,School D,5,,Spring,Math,206,17,1,
28820,School C,5,,Fall,Math,226,84,4,10
28820,School C,5,,Spring,Math,233,76,4,
20899,School A,5,,Fall,Math,210,46,2,10
20899,School A,5,,Spring,Math,218,42,2,
11928,School D,5,SPED,Fall,Math,200,22,1,10
11928,School D,5,SPED,Spring,Math,214,32,2,
19746,School D,5,,Fall,Math,207,38,2,10
19746,School D,5,,Spring,Math,208,20,1,
21585,School C,5,Gifted,Fall,Math,232,92,4,10
21585,School C,5,Gifted,Spring,Math,244,92,4,
29894,School A,5,504,Fall,Math,217,65,3,10
29894,School A,5,504,Spring,Math,235,80,4,
12026,School C,5,,Fall,Math,214,57,3,10
12026,School C,5,,Spring,Math,232,74,3,
27321,School C,5,,Fall,Math,206,36,2,10
27321,School C,5,,Spring,Math,203,13,1,
24515,School A,5,,Fall,Math,207,38,2,10
24515,School A,5,,Spring,Math,207,19,1,
28066,School A,5,,Fall,Math,220,72,3,10
28066,School A,5,,Spring,Math,219,44,2,
20338,School C,5,Gifted,Fall,Math,241,98,4,10
20338,School C,5,Gifted,Spring,Math,252,97,4,
16859,School A,5,,Fall,Math,215,60,3,10
16859,School A,5,,Spring,Math,220,47,2,
20027,School D,5,Gifted,Fall,Math,228,87,4,10
20027,School D,5,Gifted,Spring,Math,246,94,4,
22604,School D,5,Gifted,Fall,Math,223,78,4,10
22604,School D,5,Gifted,Spring,Math,242,90,4,
15077,School A,5,,Fall,Math,201,24,1,10
15077,School A,5,,Spring,Math,217,39,2,
22722,School C,5,,Fall,Math,198,18,1,10
22722,School C,5,,Spring,Math,205,16,1,
11450,School A,5,,Fall,Math,209,43,2,10
11450,School A,5,,Spring,Math,210,24,1,
16067,School D,5,Gifted,Fall,Math,213,54,3,10
16067,School D,5,Gifted,Spring,Math,230,70,3,
28252,School A,5,Gifted,Fall,Math,231,91,4,10
28252,School A,5,Gifted,Spring,Math,238,85,4,
26184,School A,5,,Fall,Math,192,9,1,10
26184,School A,5,,Spring,Math,209,22,1,
13799,School A,5,SPED,Fall,Math,192,9,1,10
13799,School A,5,SPED,Spring,Math,204,14,1,
26039,School D,5,,Fall,Math,207,38,2,10
26039,School D,5,,Spring,Math,212,28,2,
21707,School C,5,,Fall,Math,211,49,2,10
21707,School C,5,,Spring,Math,223,54,3,
21676,School D,5,,Fall,Math,196,15,1,10
21676,School D,5,,Spring,Math,212,28,2,
29197,School D,5,,Fall,Math,223,78,4,10
29197,School D,5,,Spring,Math,210,24,1,
16453,School A,5,,Fall,Math,180,2,1,10
16453,School A,5,,Spring,Math,190,3,1,
20419,School D,5,,Fall,Math,204,31,2,10
20419,School D,5,,Spring,Math,211,26,2,
22824,School C,5,,Fall,Math,212,52,3,10
22824,School C,5,,Spring,Math,228,66,3,
18776,School A,5,,Fall,Math,195,13,1,10
18776,School A,5,,Spring,Math,215,35,2,
17228,School C,5,,Fall,Math,203,28,2,10
17228,School C,5,,Spring,Math,226,61,3,
17386,School C,5,,Fall,Math,217,65,3,10
17386,School C,5,,Spring,Math,231,72,3,
24186,School C,5,,Fall,Math,203,28,2,10
24186,School C,5,,Spring,Math,221,49,2,
14132,School C,5,,Fall,Math,184,3,1,10
14132,School C,5,,Spring,Math,200,9,1,
22442,School C,5,,Fall,Math,216,62,3,10
22442,School C,5,,Spring,Math,233,76,4,
13640,School A,5,,Fall,Math,193,10,1,10
13640,School A,5,,Spring,Math,226,61,3,
16583,School A,5,Gifted,Fall,Math,219,70,3,10
16583,School A,5,Gifted,Spring,Math,229,68,3,
21069,School D,5,,Fall,Math,216,62,3,10
21069,School D,5,,Spring,Math,220,47,2,
28154,School C,5,SPED,Fall,Math,173,1,1,10
28154,School C,5,SPED,Spring,Math,178,1,1,
11168,School C,5,,Fall,Math,198,18,1,10
11168,School C,5,,Spring,Math,209,22,1,
20887,School C,5,Gifted,Fall,Math,221,74,3,10
20887,School C,5,Gifted,Spring,Math,225,59,3,
20118,School A,5,,Fall,Math,198,18,1,10
20118,School A,5,,Spring,Math,207,19,1,
14338,School C,5,,Fall,Math,193,11,1,10
14338,School C,5,,Spring,Math,221,49,2,
21209,School A,5,,Fall,Math,201,24,1,10
21209,School A,5,,Spring,Math,209,22,1,
15276,School A,5,,Fall,Math,220,72,3,10
15276,School A,5,,Spring,Math,231,72,3,
22620,School D,5,,Fall,Math,184,3,1,10
22620,School D,5,,Spring,Math,189,2,1,
10540,School D,5,,Fall,Math,210,46,2,10
10540,School D,5,,Spring,Math,213,30,2,
26857,School A,5,Gifted,Fall,Math,229,88,4,10
26857,School A,5,Gifted,Spring,Math,234,78,4,
19547,School D,5,Gifted,Fall,Math,213,54,3,10
19547,School D,5,Gifted,Spring,Math,215,35,2,
21980,School C,5,,Fall,Math,208,41,2,10
21980,School C,5,,Spring,Math,217,39,2,
19441,School C,5,Gifted,Fall,Math,210,46,2,10
19441,School C,5,Gifted,Spring,Math,230,70,3,
22413,School C,5,,Fall,Math,213,54,3,10
22413,School C,5,,Spring,Math,224,56,3,
26541,School D,5,,Fall,Math,190,7,1,10
26541,School D,5,,Spring,Math,194,5,1,
19585,School A,5,,Fall,Math,221,74,3,10
19585,School A,5,,Spring,Math,226,61,3,
10907,School A,5,,Fall,Math,216,62,3,10
10907,School A,5,,Spring,Math,219,44,2,
15291,School D,5,,Fall,Math,211,49,2,10
15291,School D,5,,Spring,Math,220,47,2,
10145,School A,5,LEP,Fall,Math,215,60,3,10
10145,School A,5,LEP,Spring,Math,223,54,3,
21784,School D,5,,Fall,Math,193,10,1,10
21784,School D,5,,Spring,Math,195,5,1,
13939,School D,5,Gifted,Fall,Math,217,65,3,10
13939,School D,5,Gifted,Spring,Math,231,72,3,
16724,School C,5,,Fall,Math,195,13,1,10
16724,School C,5,,Spring,Math,208,20,1,
25407,School D,5,,Fall,Math,206,36,2,10
25407,School D,5,,Spring,Math,211,26,2,
29431,School C,5,,Fall,Math,203,28,2,10
29431,School C,5,,Spring,Math,217,39,2,
17027,School A,5,,Fall,Math,198,18,1,10
17027,School A,5,,Spring,Math,209,22,1,
21981,School D,5,,Fall,Math,219,70,3,10
21981,School D,5,,Spring,Math,233,76,4,
16120,School D,5,,Fall,Math,,,,
16120,School D,5,,Spring,Math,198,7,1,
22449,School C,5,Gifted,Fall,Math,218,67,3,10
22449,School C,5,Gifted,Spring,Math,229,68,3,
16757,School D,5,,Fall,Math,202,26,2,10
16757,School D,5,,Spring,Math,209,22,1,
22983,School A,5,,Fall,Math,207,38,2,10
22983,School A,5,,Spring,Math,215,35,2,
24193,School C,5,,Fall,Math,211,49,2,10
24193,School C,5,,Spring,Math,217,39,2,
15586,School C,5,,Fall,Math,190,7,1,10
15586,School C,5,,Spring,Math,210,24,1,
27812,School A,5,SPED,Fall,Math,207,38,2,10
27812,School A,5,SPED,Spring,Math,223,54,3,
12617,School A,5,,Fall,Math,200,22,1,10
12617,School A,5,,Spring,Math,199,8,1,
12231,School A,5,Gifted,Fall,Math,213,54,3,10
12231,School A,5,Gifted,Spring,Math,220,47,2,
28942,School A,5,,Fall,Math,200,22,1,10
28942,School A,5,,Spring,Math,212,28,2,
23503,School A,5,,Fall,Math,189,6,1,10
23503,School A,5,,Spring,Math,195,5,1,
22241,School D,5,,Fall,Math,175,1,1,10
22241,School D,5,,Spring,Math,187,2,1,
29188,School D,5,,Fall,Math,212,52,3,10
29188,School D,5,,Spring,Math,220,47,2,
24692,School A,5,,Fall,Math,205,33,2,10
24692,School A,5,,Spring,Math,225,59,3,
12548,School D,5,,Fall,Math,196,15,1,10
12548,School D,5,,Spring,Math,208,20,1,
17253,School D,5,,Fall,Math,199,20,1,10
17253,School D,5,,Spring,Math,202,12,1,
26281,School C,5,,Fall,Math,187,5,1,10
26281,School C,5,,Spring,Math,204,14,1,
24731,School C,5,,Fall,Math,183,3,1,10
24731,School C,5,,Spring,Math,195,5,1,
14975,School D,5,,Fall,Math,204,31,2,10
14975,School D,5,,Spring,Math,208,20,1,
21108,School C,5,SPED,Fall,Math,218,67,3,10
21108,School C,5,SPED,Spring,Math,221,49,2,
15742,School C,5,,Fall,Math,201,24,1,10
15742,School C,5,,Spring,Math,219,44,2,
22582,School D,5,,Fall,Math,199,20,1,10
22582,School D,5,,Spring,Math,192,3,1,
13119,School C,5,,Fall,Math,209,43,2,10
13119,School C,5,,Spring,Math,224,56,3,
10618,School A,5,,Fall,Math,191,8,1,10
10618,School A,5,,Spring,Math,195,5,1,
25736,School D,5,,Fall,Math,195,13,1,10
25736,School D,5,,Spring,Math,208,20,1,
27685,School C,5,Gifted,Fall,Math,218,67,3,10
27685,School C,5,Gifted,Spring,Math,227,64,3,
15344,School C,5,,Fall,Math,182,2,1,10
15344,School C,5,,Spring,Math,197,7,1,
21859,School C,5,,Fall,Math,199,20,1,10
21859,School C,5,,Spring,Math,215,35,2,
17107,School D,5,,Fall,Math,211,49,2,10
17107,School D,5,,Spring,Math,217,39,2,
16643,School D,5,,Fall,Math,195,13,1,10
16643,School D,5,,Spring,Math,209,22,1,
16787,School A,5,,Fall,Math,209,43,2,10
16787,School A,5,,Spring,Math,223,54,3,
29174,School A,5,,Fall,Math,208,41,2,10
29174,School A,5,,Spring,Math,215,35,2,
12407,School C,5,Tier 2,Fall,Math,179,1,1,10
12407,School C,5,Tier 2,Spring,Math,190,3,1,
22863,School A,5,,Fall,Math,208,41,2,10
22863,School A,5,,Spring,Math,217,39,2,
16525,School A,5,,Fall,Math,205,33,2,10
16525,School A,5,,Spring,Math,215,35,2,
25224,School A,5,,Fall,Math,210,46,2,10
25224,School A,5,,Spring,Math,223,54,3,
10053,School D,5,,Fall,Math,213,54,3,10
10053,School D,5,,Spring,Math,219,44,2,
11179,School A,5,,Fall,Math,209,43,2,10
11179,School A,5,,Spring,Math,222,52,3,
27534,School C,5,,Fall,Math,172,1,1,10
27534,School C,5,,Spring,Math,186,1,1,
17885,School C,5,,Fall,Math,210,46,2,10
17885,School C,5,,Spring,Math,229,68,3,
25512,School C,5,,Fall,Math,216,62,3,10
25512,School C,5,,Spring,Math,240,88,4,
11572,School A,5,,Fall,Math,188,6,1,10
11572,School A,5,,Spring,Math,188,2,1,
18837,School D,5,SPED,Fall,Math,196,15,1,10
18837,School D,5,SPED,Spring,Math,209,22,1,
12642,School A,5,,Fall,Math,184,3,1,10
12642,School A,5,,Spring,Math,187,2,1,
10151,School A,5,,Fall,Math,190,7,1,10
10151,School A,5,,Spring,Math,200,9,1,
26204,School C,5,,Fall,Math,197,16,1,10
26204,School C,5,,Spring,Math,217,39,2,
19609,School C,5,SPED,Fall,Math,172,1,1,10
19609,School C,5,SPED,Spring,Math,180,1,1,
23093,School A,5,,Fall,Math,219,70,3,10
23093,School A,5,,Spring,Math,232,74,3,
23212,School D,5,,Fall,Math,205,33,2,10
23212,School D,5,,Spring,Math,209,22,1,
18989,School A,5,,Fall,Math,210,46,2,10
18989,School A,5,,Spring,Math,216,37,2,
11521,School C,5,Tier 2,Fall,Math,190,7,1,10
11521,School C,5,Tier 2,Spring,Math,204,14,1,
26046,School D,5,,Fall,Math,191,8,1,10
26046,School D,5,,Spring,Math,194,5,1,
17175,School C,5,,Fall,Math,197,16,1,10
17175,School C,5,,Spring,Math,211,26,2,
26197,School C,5,,Fall,Math,192,9,1,10
26197,School C,5,,Spring,Math,197,7,1,
22846,School C,5,,Fall,Math,193,10,1,10
22846,School C,5,,Spring,Math,202,12,1,
26726,School C,5,,Fall,Math,193,10,1,10
26726,School C,5,,Spring,Math,200,9,1,
11949,School D,5,,Fall,Math,223,78,4,10
11949,School D,5,,Spring,Math,226,61,3,
13421,School D,5,,Fall,Math,207,38,2,10
13421,School D,5,,Spring,Math,216,37,2,
29924,School A,5,SPED,Fall,Math,181,2,1,10
29924,School A,5,SPED,Spring,Math,187,2,1,
20793,School D,5,,Fall,Math,213,54,3,10
20793,School D,5,,Spring,Math,227,64,3,
15338,School D,5,,Fall,Math,161,1,1,10
15338,School D,5,,Spring,Math,165,1,1,
11250,School A,5,,Fall,Math,208,41,2,10
11250,School A,5,,Spring,Math,207,19,1,
27279,School C,5,,Fall,Math,202,26,2,10
27279,School C,5,,Spring,Math,211,26,2,
18949,School A,5,,Fall,Math,205,33,2,10
18949,School A,5,,Spring,Math,212,28,2,
25528,School D,5,,Fall,Math,209,43,2,10
25528,School D,5,,Spring,Math,206,17,1,
24822,School A,5,,Fall,Math,210,46,2,10
24822,School A,5,,Spring,Math,204,14,1,
13787,School A,5,,Fall,Math,203,28,2,10
13787,School A,5,,Spring,Math,204,14,1,
26494,School A,5,SPED,Fall,Math,181,2,1,10
26494,School A,5,SPED,Spring,Math,196,6,1,
23775,School C,5,,Fall,Math,206,36,2,10
23775,School C,5,,Spring,Math,211,26,2,
16125,School C,5,Tier 2,Fall,Math,176,1,1,10
16125,School C,5,Tier 2,Spring,Math,187,2,1,
25130,School A,5,,Fall,Math,208,41,2,10
25130,School A,5,,Spring,Math,223,54,3,
27907,School A,5,,Fall,Math,195,13,1,10
27907,School A,5,,Spring,Math,205,16,1,
22272,School A,5,Gifted,Fall,Math,218,67,3,10
22272,School A,5,Gifted,Spring,Math,233,76,4,
23012,School C,5,,Fall,Math,211,49,2,10
23012,School C,5,,Spring,Math,215,35,2,
12978,School C,5,,Fall,Math,204,31,2,10
12978,School C,5,,Spring,Math,223,54,3,
29552,School A,5,,Fall,Math,201,24,1,10
29552,School A,5,,Spring,Math,212,28,2,
25386,School A,5,,Fall,Math,201,24,1,10
25386,School A,5,,Spring,Math,201,10,1,
29408,School C,5,Gifted,Fall,Math,210,46,2,10
29408,School C,5,Gifted,Spring,Math,226,61,3,
14964,School A,5,,Fall,Math,215,60,3,10
14964,School A,5,,Spring,Math,239,86,4,
24464,School C,5,Gifted,Fall,Math,216,62,3,10
24464,School C,5,Gifted,Spring,Math,238,85,4,
28510,School C,5,,Fall,Math,205,33,2,10
28510,School C,5,,Spring,Math,215,35,2,
27684,School C,5,,Fall,Math,217,65,3,10
27684,School C,5,,Spring,Math,221,49,2,
15094,School D,5,,Fall,Math,211,49,2,10
15094,School D,5,,Spring,Math,219,44,2,
13672,School D,5,SPED,Fall,Math,192,9,1,10
13672,School D,5,SPED,Spring,Math,203,13,1,
26685,School C,5,,Fall,Math,201,24,1,10
26685,School C,5,,Spring,Math,217,39,2,
18495,School C,5,SPED,Fall,Math,169,1,1,10
18495,School C,5,SPED,Spring,Math,168,1,1,
22850,School C,5,,Fall,Math,206,36,2,10
22850,School C,5,,Spring,Math,217,39,2,
13151,School D,5,,Fall,Math,212,52,3,10
13151,School D,5,,Spring,Math,227,64,3,
28254,School D,5,,Fall,Math,222,76,4,10
28254,School D,5,,Spring,Math,231,72,3,
21135,School C,5,,Fall,Math,216,62,3,10
21135,School C,5,,Spring,Math,230,70,3,
21908,School A,5,Gifted,Fall,Math,228,87,4,10
21908,School A,5,Gifted,Spring,Math,228,66,3,
14208,School D,5,SPED,Fall,Math,195,13,1,10
14208,School D,5,SPED,Spring,Math,200,9,1,
19865,School D,5,,Fall,Math,202,26,2,10
19865,School D,5,,Spring,Math,214,32,2,
14748,School A,5,,Fall,Math,194,12,1,10
14748,School A,5,,Spring,Math,202,12,1,
22281,School D,5,,Fall,Math,187,5,1,10
22281,School D,5,,Spring,Math,190,3,1,
22562,School D,5,,Fall,Math,199,20,1,10
22562,School D,5,,Spring,Math,210,24,1,
11885,School D,5,,Fall,Math,195,13,1,10
11885,School D,5,,Spring,Math,194,5,1,
10696,School D,5,,Fall,Math,219,70,3,10
10696,School D,5,,Spring,Math,226,61,3,
19636,School D,5,,Fall,Math,191,8,1,10
19636,School D,5,,Spring,Math,204,14,1,
20168,School D,5,,Fall,Math,196,15,1,10
20168,School D,5,,Spring,Math,210,24,1,
18165,School D,5,,Fall,Math,203,28,2,10
18165,School D,5,,Spring,Math,199,8,1,
10295,School C,5,,Fall,Math,222,76,4,10
10295,School C,5,,Spring,Math,233,76,4,
16224,School C,5,,Fall,Math,204,31,2,10
16224,School C,5,,Spring,Math,211,26,2,
21925,School C,5,SPED,Fall,Math,198,18,1,10
21925,School C,5,SPED,Spring,Math,206,17,1,
12051,School C,5,,Fall,Math,215,60,3,10
12051,School C,5,,Spring,Math,232,74,3,
17898,School C,5,,Fall,Math,202,26,2,10
17898,School C,5,,Spring,Math,211,26,2,
19430,School C,5,,Fall,Math,222,76,4,10
19430,School C,5,,Spring,Math,235,80,4,
27823,School A,5,SPED,Fall,Math,192,9,1,10
27823,School A,5,SPED,Spring,Math,200,9,1,
26114,School A,5,,Fall,Math,189,6,1,10
26114,School A,5,,Spring,Math,195,5,1,
21403,School A,5,,Fall,Math,218,67,3,10
21403,School A,5,,Spring,Math,225,59,3,
14694,School A,5,,Fall,Math,206,36,2,10
14694,School A,5,,Spring,Math,215,35,2,
13923,School C,5,,Fall,Math,204,31,2,10
13923,School C,5,,Spring,Math,210,24,1,
27866,School C,5,,Fall,Math,190,7,1,10
27866,School C,5,,Spring,Math,198,7,1,
23779,School A,5,,Fall,Math,208,41,2,10
23779,School A,5,,Spring,Math,224,56,3,
11641,School A,5,,Fall,Math,216,62,3,10
11641,School A,5,,Spring,Math,233,76,4,
15673,School C,5,,Fall,Math,214,57,3,10
15673,School C,5,,Spring,Math,232,74,3,
29078,School C,5,,Fall,Math,196,15,1,10
29078,School C,5,,Spring,Math,208,20,1,
16165,School C,5,,Fall,Math,208,41,2,10
16165,School C,5,,Spring,Math,220,47,2,
19299,School A,5,,Fall,Math,216,62,3,10
19299,School A,5,,Spring,Math,231,72,3,
11932,School C,5,,Fall,Math,202,26,2,10
11932,School C,5,,Spring,Math,209,22,1,
26422,School D,5,,Fall,Math,201,24,1,10
26422,School D,5,,Spring,Math,213,30,2,
26257,School B,5,,Fall,Math,176,1,1,10
26257,School B,5,,Spring,Math,197,7,1,
10957,School B,5,,Fall,Math,194,12,1,10
10957,School B,5,,Spring,Math,213,30,2,
11764,School C,5,,Fall,Math,202,26,2,10
11764,School C,5,,Spring,Math,214,32,2,
15202,School B,5,,Fall,Math,182,2,1,10
15202,School B,5,,Spring,Math,,,,
14150,School B,5,,Fall,Math,207,38,2,10
14150,School B,5,,Spring,Math,,,,
19903,School B,5,,Fall,Math,210,46,2,10
19903,School B,5,,Spring,Math,,,,
19192,School B,5,,Fall,Math,160,1,1,11
19192,School B,5,,Spring,Math,,,,
14164,School B,5,,Fall,Math,207,38,2,10
14164,School B,5,,Spring,Math,,,,
12597,School B,5,,Fall,Math,186,4,1,10
12597,School B,5,,Spring,Math,,,,
20617,School B,5,,Fall,Math,188,6,1,10
20617,School B,5,,Spring,Math,,,,
18496,School C,5,,Fall,Math,212,52,3,10
18496,School C,5,,Spring,Math,,,,
17248,School C,5,,Fall,Math,205,33,2,10
17248,School C,5,,Spring,Math,,,,
15786,School C,5,,Fall,Math,186,4,1,10
15786,School C,5,,Spring,Math,,,,
21893,School D,5,,Fall,Math,204,31,2,10
21893,School D,5,,Spring,Math,,,,
13239,School D,5,,Fall,Math,195,13,1,10
13239,School D,5,,Spring,Math,,,,
27313,School D,5,,Fall,Math,205,33,2,10
27313,School D,5,,Spring,Math,,,,
17594,School D,5,,Fall,Math,180,2,1,10
17594,School D,5,,Spring,Math,,,,
21325,School D,5,,Fall,Math,220,72,3,10
21325,School D,5,,Spring,Math,,,,
12230,School D,5,,Fall,Math,197,16,1,10
12230,School D,5,,Spring,Math,,,,
29665,School D,5,SPED,Fall,Math,184,3,1,10
29665,School D,5,SPED,Spring,Math,,,,
18400,School A,5,,Fall,Math,190,7,1,10
18400,School A,5,,Spring,Math,200,9,1,
10630,School A,5,,Fall,Math,184,3,1,10
10630,School A,5,,Spring,Math,,,,
16998,School A,5,,Fall,Math,205,33,2,10
16998,School A,5,,Spring,Math,,,,
10008,School B,5,Tier 2,Fall,Math,,,,
10008,School B,5,Tier 2,Spring,Math,194,5,1,
27063,School B,5,,Fall,Math,,,,
27063,School B,5,,Spring,Math,213,30,2,
25959,School B,5,,Fall,Math,206,36,2,10
25959,School B,5,,Spring,Math,212,28,2,
11127,School B,5,,Fall,Math,202,26,2,10
11127,School B,5,,Spring,Math,226,61,3,
21043,School D,5,SPED,Fall,Math,,,,
21043,School D,5,SPED,Spring,Math,177,1,1,
28230,School D,5,,Fall,Math,,,,
28230,School D,5,,Spring,Math,212,28,2,
24031,School D,5,,Fall,Math,,,,
24031,School D,5,,Spring,Math,223,54,3,
26980,School D,5,,Fall,Math,,,,
26980,School D,5,,Spring,Math,229,68,3,
23936,School D,5,,Fall,Math,,,,
23936,School D,5,,Spring,Math,200,9,1,
23395,School D,5,Gifted,Fall,Math,,,,
23395,School D,5,Gifted,Spring,Math,227,64,3,
27600,School D,5,,Fall,Math,,,,
27600,School D,5,,Spring,Math,176,1,1,
23882,School D,5,,Fall,Math,,,,
23882,School D,5,,Spring,Math,197,7,1,
16710,School D,5,Gifted,Fall,Math,,,,
16710,School D,5,Gifted,Spring,Math,199,8,1,
18858,School D,5,,Fall,Math,,,,
18858,School D,5,,Spring,Math,211,26,2,
11742,School D,5,SPED,Fall,Math,,,,
11742,School D,5,SPED,Spring,Math,210,24,1,
21438,School A,5,,Fall,Math,,,,
21438,School A,5,,Spring,Math,214,32,2,
14834,School D,5,,Fall,Math,,,,
14834,School D,5,,Spring,Math,218,42,2,
24589,School A,5,,Fall,Math,,,,
24589,School A,5,,Spring,Math,205,16,1,
17718,School D,5,LEP,Fall,Math,,,,
17718,School D,5,LEP,Spring,Math,232,74,3,
27788,School D,5,,Fall,Math,,,,
27788,School D,5,,Spring,Math,188,2,1,
12004,School D,5,,Fall,Math,,,,
12004,School D,5,,Spring,Math,209,22,1,
18732,School C,5,,Fall,Math,,,,
18732,School C,5,,Spring,Math,199,8,1,
13471,School D,5,,Fall,Math,,,,
13471,School D,5,,Spring,Math,214,32,2,
27665,School D,5,SPED,Fall,Math,,,,
27665,School D,5,SPED,Spring,Math,204,14,1,
12118,School D,5,,Fall,Math,,,,
12118,School D,5,,Spring,Math,234,78,4,
23931,School D,5,,Fall,Math,,,,
23931,School D,5,,Spring,Math,211,26,2,
10901,School D,5,,Fall,Math,,,,
10901,School D,5,,Spring,Math,216,37,2,
22982,School D,5,,Fall,Math,,,,
22982,School D,5,,Spring,Math,207,19,1,
19418,School D,5,,Fall,Math,,,,
19418,School D,5,,Spring,Math,186,1,1,
21458,School A,5,,Fall,Math,,,,
21458,School A,5,,Spring,Math,227,64,3,
15359,School B,6,SPED,Fall,Math,194,5,1,8
15359,School B,6,SPED,Spring,Math,192,2,1,
23754,School B,6,SPED,Fall,Math,193,4,1,8
23754,School B,6,SPED,Spring,Math,187,1,1,
22905,School B,6,,Fall,Math,207,19,1,7
22905,School B,6,,Spring,Math,210,18,1,
20337,School B,6,LEP,Fall,Math,234,78,4,3
20337,School B,6,LEP,Spring,Math,237,76,4,
19733,School B,6,,Fall,Math,205,16,1,7
19733,School B,6,,Spring,Math,212,21,1,
17118,School B,6,Gifted,Fall,Math,248,95,4,2
17118,School B,6,Gifted,Spring,Math,241,83,4,
26111,School B,6,Gifted,Fall,Math,223,54,3,5
26111,School B,6,Gifted,Spring,Math,232,66,3,
13482,School B,6,Gifted,Fall,Math,,,,
13482,School B,6,Gifted,Spring,Math,230,61,3,
21876,School B,6,LEP,Fall,Math,209,22,1,6
21876,School B,6,LEP,Spring,Math,210,18,1,
29838,School B,6,,Fall,Math,211,26,2,6
29838,School B,6,,Spring,Math,220,37,2,
24216,School B,6,504,Fall,Math,229,68,3,4
24216,School B,6,504,Spring,Math,232,66,3,
16501,School B,6,,Fall,Math,246,94,4,2
16501,School B,6,,Spring,Math,238,78,4,
20644,School B,6,Gifted,Fall,Math,235,80,4,3
20644,School B,6,Gifted,Spring,Math,232,66,3,
23934,School B,6,LEP,Fall,Math,,,,
23934,School B,6,LEP,Spring,Math,201,7,1,
11455,School B,6,Gifted,Fall,Math,242,90,4,2
11455,School B,6,Gifted,Spring,Math,234,70,3,
15812,School B,6,Gifted,Fall,Math,227,64,3,4
15812,School B,6,Gifted,Spring,Math,227,54,3,
23856,School B,6,,Fall,Math,221,49,2,5
23856,School B,6,,Spring,Math,236,74,3,
10056,School B,6,Gifted,Fall,Math,227,64,3,4
10056,School B,6,Gifted,Spring,Math,224,47,2,
27611,School B,6,Gifted,Fall,Math,226,61,3,4
27611,School B,6,Gifted,Spring,Math,240,81,4,
26899,School B,6,Gifted,Fall,Math,,,,
26899,School B,6,Gifted,Spring,Math,237,76,4,
28158,School B,6,,Fall,Math,232,74,3,3
28158,School B,6,,Spring,Math,234,70,3,
18640,School B,6,,Fall,Math,,,,
18640,School B,6,,Spring,Math,208,15,1,
25626,School B,6,Gifted,Fall,Math,242,90,4,2
