student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
26048,2019,Fall,Math,147,19,1,24
14712,2019,Fall,Math,169,76,4,19
19016,2019,Fall,Math,174,86,4,18
22820,2019,Fall,Math,173,84,4,18
22276,2019,Fall,Math,.,.,.,.
17371,2019,Fall,Math,168,74,3,19
23439,2019,Fall,Math,175,88,4,17
27828,2019,Fall,Math,.,.,.,.
17490,2019,Fall,Math,161,55,3,21
15616,2019,Fall,Math,148,21,1,24
20234,2019,Fall,Math,125,1,1,30
10537,2019,Fall,Math,169,76,4,19
19183,2019,Fall,Math,157,44,2,22
20295,2019,Fall,Math,143,12,1,25
22775,2019,Fall,Math,178,92,4,17
16231,2019,Fall,Math,165,67,3,20
22598,2019,Fall,Math,178,92,4,17
16654,2019,Fall,Math,167,72,3,19
21418,2019,Fall,Math,145,15,1,25
23881,2019,Fall,Math,167,72,3,19
19283,2019,Fall,Math,174,86,4,18
21090,2019,Fall,Math,123,1,1,30
10451,2019,Fall,Math,.,.,.,.
16075,2019,Fall,Math,159,50,3,21
24998,2019,Fall,Math,158,47,2,22
29109,2019,Fall,Math,156,41,2,22
29131,2019,Fall,Math,172,83,4,18
13887,2019,Fall,Math,170,79,4,19
26182,2019,Fall,Math,158,47,2,22
21805,2019,Fall,Math,168,74,3,19
17569,2019,Fall,Math,162,58,3,21
25813,2019,Fall,Math,155,38,2,22
22255,2019,Fall,Math,159,50,3,21
14719,2019,Fall,Math,147,19,1,24
25157,2019,Fall,Math,169,76,4,19
15352,2019,Fall,Math,166,69,3,20
12611,2019,Fall,Math,126,1,1,30
11176,2019,Fall,Math,149,23,1,24
27184,2019,Fall,Math,169,76,4,19
22262,2019,Fall,Math,152,30,2,23
20244,2019,Fall,Math,174,86,4,18
20538,2019,Fall,Math,166,69,3,20
20765,2019,Fall,Math,147,19,1,24
24547,2019,Fall,Math,171,81,4,18
27378,2019,Fall,Math,179,93,4,16
24398,2019,Fall,Math,128,1,1,29
20877,2019,Fall,Math,171,81,4,18
11112,2019,Fall,Math,186,97,4,15
18553,2019,Fall,Math,170,79,4,19
14503,2019,Fall,Math,182,95,4,16
24393,2019,Fall,Math,166,69,3,20
10478,2019,Fall,Math,160,52,3,21
23410,2019,Fall,Math,176,89,4,17
20834,2019,Fall,Math,156,41,2,22
28059,2019,Fall,Math,173,84,4,18
28711,2019,Fall,Math,178,92,4,17
18632,2019,Fall,Math,157,44,2,22
19555,2019,Fall,Math,160,52,3,21
18507,2019,Fall,Math,174,86,4,18
19823,2019,Fall,Math,156,41,2,22
16888,2019,Fall,Math,159,50,3,21
28657,2019,Fall,Math,167,72,3,19
19411,2019,Fall,Math,174,86,4,18
28455,2019,Fall,Math,186,98,4,15
10543,2019,Fall,Math,172,83,4,18
20740,2019,Fall,Math,143,12,1,25
12453,2019,Fall,Math,165,67,3,20
27916,2019,Fall,Math,163,61,3,20
15021,2019,Fall,Math,172,83,4,18
10791,2019,Fall,Math,165,67,3,20
18483,2019,Fall,Math,180,94,4,16
22559,2019,Fall,Math,165,67,3,20
17730,2019,Fall,Math,152,30,2,23
26468,2019,Fall,Math,168,74,3,19
25212,2019,Fall,Math,183,96,4,15
27715,2019,Fall,Math,157,44,2,22
10574,2019,Fall,Math,172,83,4,18
14892,2019,Fall,Math,187,98,4,14
14598,2019,Fall,Math,162,58,3,21
20680,2019,Fall,Math,174,86,4,18
13484,2019,Fall,Math,133,3,1,28
19375,2019,Fall,Math,177,90,4,17
14487,2019,Fall,Math,163,61,3,20
25645,2019,Fall,Math,173,84,4,18
26449,2019,Fall,Math,155,38,2,22
16350,2019,Fall,Math,161,55,3,21
18783,2019,Fall,Math,151,28,2,23
19573,2019,Fall,Math,149,23,1,24
14523,2019,Fall,Math,170,79,4,19
29073,2019,Fall,Math,183,96,4,15
10550,2019,Fall,Math,160,52,3,21
28485,2019,Fall,Math,175,88,4,17
17706,2019,Fall,Math,156,41,2,22
22335,2019,Fall,Math,167,72,3,19
25653,2019,Fall,Math,162,58,3,21
19414,2019,Fall,Math,179,93,4,16
10871,2019,Fall,Math,162,58,3,21
10128,2019,Fall,Math,176,89,4,17
19396,2019,Fall,Math,163,61,3,20
21938,2019,Fall,Math,173,84,4,18
26409,2019,Fall,Math,137,5,1,27
27548,2019,Fall,Math,186,98,4,15
23610,2019,Fall,Math,179,93,4,16
16050,2019,Fall,Math,158,47,2,22
15395,2019,Fall,Math,166,69,3,20
18691,2019,Fall,Math,174,86,4,18
12528,2019,Fall,Math,156,41,2,22
26710,2019,Fall,Math,187,98,4,14
26013,2019,Fall,Math,138,6,1,27
16803,2019,Fall,Math,150,25,2,24
26333,2019,Fall,Math,142,10,1,26
27476,2019,Fall,Math,178,92,4,17
13051,2019,Fall,Math,162,58,3,21
14842,2019,Fall,Math,170,79,4,19
18256,2019,Fall,Math,149,23,1,24
13200,2019,Fall,Math,163,61,3,20
10586,2019,Fall,Math,164,64,3,20
15697,2019,Fall,Math,175,88,4,17
21255,2019,Fall,Math,166,69,3,20
23579,2019,Fall,Math,173,84,4,18
27945,2019,Fall,Math,148,21,1,24
24912,2019,Fall,Math,154,35,2,23
11286,2019,Fall,Math,156,41,2,22
18174,2019,Fall,Math,165,67,3,20
12877,2019,Fall,Math,159,50,3,21
19448,2019,Fall,Math,161,55,3,21
14293,2019,Fall,Math,167,72,3,19
19599,2019,Fall,Math,151,28,2,23
23892,2019,Fall,Math,164,64,3,20
21223,2019,Fall,Math,162,58,3,21
16592,2019,Fall,Math,142,11,1,26
23651,2019,Fall,Math,150,25,2,24
21874,2019,Fall,Math,147,19,1,24
12892,2019,Fall,Math,145,15,1,25
28467,2019,Fall,Math,138,6,1,27
20849,2019,Fall,Math,175,88,4,17
20347,2019,Fall,Math,168,74,3,19
18088,2019,Fall,Math,176,89,4,17
17521,2019,Fall,Math,157,44,2,22
20383,2019,Fall,Math,154,35,2,23
28939,2019,Fall,Math,159,50,3,21
27970,2019,Fall,Math,174,86,4,18
19052,2019,Fall,Math,158,47,2,22
19463,2019,Fall,Math,165,67,3,20
17787,2019,Fall,Math,159,50,3,21
28086,2019,Fall,Math,151,28,2,23
16895,2019,Fall,Math,165,67,3,20
10475,2019,Fall,Math,146,17,1,25
21752,2019,Fall,Math,171,81,4,18
27979,2019,Fall,Math,162,58,3,21
10642,2019,Fall,Math,157,44,2,22
10931,2019,Fall,Math,190,99,4,13
16237,2019,Fall,Math,160,52,3,21
17262,2019,Fall,Math,151,28,2,23
10035,2019,Fall,Math,175,88,4,17
13530,2019,Fall,Math,140,8,1,26
21569,2019,Fall,Math,185,97,4,15
11387,2019,Fall,Math,163,61,3,20
27808,2019,Fall,Math,147,19,1,24
20850,2019,Fall,Math,156,41,2,22
18249,2019,Fall,Math,166,69,3,20
16171,2019,Fall,Math,142,10,1,26
26927,2019,Fall,Math,158,47,2,22
19893,2019,Fall,Math,183,96,4,15
28945,2019,Fall,Math,168,74,3,19
10335,2019,Fall,Math,181,94,4,16
12562,2019,Fall,Math,145,15,1,25
10555,2019,Fall,Math,173,84,4,18
26199,2019,Fall,Math,159,50,3,21
17332,2019,Fall,Math,171,81,4,18
19566,2019,Fall,Math,162,58,3,21
12008,2019,Fall,Math,165,67,3,20
16079,2019,Fall,Math,163,61,3,20
25783,2019,Fall,Math,164,64,3,20
25993,2019,Fall,Math,139,7,1,26
13161,2019,Fall,Math,174,86,4,18
28825,2019,Fall,Math,154,35,2,23
11784,2019,Fall,Math,172,83,4,18
19604,2019,Fall,Math,163,61,3,20
29614,2019,Fall,Math,157,44,2,22
16569,2019,Fall,Math,178,92,4,17
10434,2019,Fall,Math,194,99,4,13
28058,2019,Fall,Math,187,98,4,14
13638,2019,Fall,Math,168,74,3,19
17286,2019,Fall,Math,178,92,4,17
17573,2019,Fall,Math,170,79,4,19
22704,2019,Fall,Math,127,1,1,29
24086,2019,Fall,Math,143,12,1,25
21265,2019,Fall,Math,152,30,2,23
13826,2019,Fall,Math,163,61,3,20
25946,2019,Fall,Math,160,52,3,21
29065,2019,Fall,Math,144,13,1,25
17405,2019,Fall,Math,140,8,1,26
28865,2019,Fall,Math,151,28,2,23
26750,2019,Fall,Math,171,81,4,18
13874,2019,Fall,Math,154,35,2,23
17960,2019,Fall,Math,158,47,2,22
24766,2019,Fall,Math,163,61,3,20
13193,2019,Fall,Math,174,86,4,18
15315,2019,Fall,Math,179,93,4,16
24926,2019,Fall,Math,176,89,4,17
23027,2019,Fall,Math,163,61,3,20
16015,2019,Fall,Math,164,64,3,20
24821,2019,Fall,Math,186,98,4,15
23592,2019,Fall,Math,138,6,1,27
18398,2019,Fall,Math,171,81,4,18
18791,2019,Fall,Math,158,47,2,22
16610,2019,Fall,Math,169,76,4,19
22618,2019,Fall,Math,155,38,2,22
19370,2019,Fall,Math,173,84,4,18
22471,2019,Fall,Math,166,69,3,20
17799,2019,Fall,Math,154,35,2,23
26041,2019,Fall,Math,157,44,2,22
18112,2019,Fall,Math,165,67,3,20
17994,2019,Fall,Math,160,52,3,21
18855,2019,Fall,Math,162,58,3,21
23769,2019,Fall,Math,161,55,3,21
19058,2019,Fall,Math,155,38,2,22
23971,2019,Fall,Math,154,35,2,23
28203,2019,Fall,Math,169,76,4,19
16374,2019,Fall,Math,150,25,2,24
18800,2019,Fall,Math,154,35,2,23
12440,2019,Fall,Math,175,88,4,17
23584,2019,Fall,Math,188,98,4,14
26323,2019,Fall,Math,175,88,4,17
25530,2019,Fall,Math,170,79,4,19
18499,2019,Fall,Math,143,12,1,25
13327,2019,Fall,Math,.,.,.,.
17517,2019,Fall,Math,163,61,3,20
12646,2019,Fall,Math,169,76,4,19
24726,2019,Fall,Math,164,64,3,20
25600,2019,Fall,Math,149,23,1,24
29046,2019,Fall,Math,163,61,3,20
15364,2019,Fall,Math,157,44,2,22
23254,2019,Fall,Math,164,64,3,20
16180,2019,Fall,Math,.,.,.,.
10360,2019,Fall,Math,146,17,1,25
29152,2019,Fall,Math,153,33,2,23
22343,2019,Fall,Math,166,69,3,20
23161,2019,Fall,Math,139,7,1,26
22305,2019,Fall,Math,.,.,.,.
16824,2019,Fall,Math,159,50,3,21
29327,2019,Fall,Math,171,81,4,18
25234,2019,Fall,Math,156,41,2,22
20900,2019,Fall,Math,169,76,4,19
13656,2019,Fall,Math,.,.,.,.
10823,2019,Fall,Math,157,44,2,22
19028,2019,Fall,Math,148,21,1,24
23424,2019,Fall,Math,167,72,3,19
25672,2019,Fall,Math,137,5,1,27
16300,2019,Fall,Math,160,52,3,21
19900,2019,Fall,Math,152,30,2,23
19624,2019,Fall,Math,143,12,1,25
12094,2019,Fall,Math,165,67,3,20
15750,2019,Fall,Math,172,83,4,18
25509,2019,Fall,Math,147,19,1,24
11333,2019,Fall,Math,140,8,1,26
17410,2019,Fall,Math,167,72,3,19
29367,2019,Fall,Math,162,58,3,21
17907,2019,Fall,Math,165,67,3,20
24312,2019,Fall,Math,167,72,3,19
26626,2019,Fall,Math,162,58,3,21
15289,2019,Fall,Math,164,64,3,20
13955,2019,Fall,Math,189,99,4,14
20981,2019,Fall,Math,149,23,1,24
21885,2019,Fall,Math,165,67,3,20
21460,2019,Fall,Math,158,47,2,22
27391,2019,Fall,Math,152,30,2,23
26860,2019,Fall,Math,168,74,3,19
25242,2019,Fall,Math,189,99,4,14
16270,2019,Fall,Math,141,9,1,26
24135,2019,Fall,Math,163,61,3,20
15844,2019,Fall,Math,185,97,4,15
22155,2019,Fall,Math,150,25,2,24
19089,2019,Fall,Math,.,.,.,.
17268,2019,Fall,Math,.,.,.,.
13041,2019,Fall,Math,.,.,.,.
28777,2019,Fall,Math,.,.,.,.
15270,2019,Fall,Math,.,.,.,.
27152,2019,Fall,Math,.,.,.,.
16807,2019,Fall,Math,.,.,.,.
10824,2019,Fall,Math,.,.,.,.
12101,2019,Fall,Math,169,19,1,15
25983,2019,Fall,Math,177,39,2,13
12727,2019,Fall,Math,193,81,4,10
21616,2019,Fall,Math,170,21,1,15
17353,2019,Fall,Math,167,16,1,15
12522,2019,Fall,Math,173,28,2,14
28751,2019,Fall,Math,172,26,2,14
16543,2019,Fall,Math,.,.,.,.
21360,2019,Fall,Math,187,68,3,11
19936,2019,Fall,Math,.,.,.,.
20731,2019,Fall,Math,.,.,.,.
12003,2019,Fall,Math,177,39,2,13
15613,2019,Fall,Math,198,90,4,9
18388,2019,Fall,Math,204,96,4,7
16039,2019,Fall,Math,216,99,4,5
17678,2019,Fall,Math,199,91,4,8
24557,2019,Fall,Math,174,31,2,14
13325,2019,Fall,Math,179,45,2,13
22873,2019,Fall,Math,161,7,1,17
29370,2019,Fall,Math,171,24,1,15
10988,2019,Fall,Math,207,97,4,7
24945,2019,Fall,Math,176,36,2,13
21627,2019,Fall,Math,194,83,4,9
12415,2019,Fall,Math,174,31,2,14
25507,2019,Fall,Math,184,59,3,12
16257,2019,Fall,Math,199,91,4,8
10458,2019,Fall,Math,171,24,1,15
29206,2019,Fall,Math,181,51,3,12
14466,2019,Fall,Math,190,75,4,10
12815,2019,Fall,Math,180,48,2,13
27275,2019,Fall,Math,186,65,3,11
25359,2019,Fall,Math,171,24,1,15
12610,2019,Fall,Math,178,42,2,13
19212,2019,Fall,Math,153,2,1,19
16089,2019,Fall,Math,.,.,.,.
12282,2019,Fall,Math,173,28,2,14
26519,2019,Fall,Math,182,53,3,12
11946,2019,Fall,Math,175,33,2,14
24079,2019,Fall,Math,191,77,4,10
17672,2019,Fall,Math,195,85,4,9
27240,2019,Fall,Math,202,94,4,8
28426,2019,Fall,Math,212,99,4,5
19990,2019,Fall,Math,130,1,1,24
19809,2019,Fall,Math,162,8,1,17
26110,2019,Fall,Math,187,68,3,11
28770,2019,Fall,Math,173,28,2,14
13437,2019,Fall,Math,169,19,1,15
28655,2019,Fall,Math,.,.,.,.
14072,2019,Fall,Math,154,2,1,18
10009,2019,Fall,Math,203,95,4,7
14179,2019,Fall,Math,169,19,1,15
15214,2019,Fall,Math,170,21,1,15
19259,2019,Fall,Math,181,51,3,12
13549,2019,Fall,Math,179,45,2,13
13240,2019,Fall,Math,191,77,4,10
25730,2019,Fall,Math,183,56,3,12
26337,2019,Fall,Math,187,68,3,11
19730,2019,Fall,Math,157,4,1,18
19664,2019,Fall,Math,195,85,4,9
25209,2019,Fall,Math,157,4,1,18
16566,2019,Fall,Math,201,93,4,8
18904,2019,Fall,Math,183,56,3,12
17729,2019,Fall,Math,177,39,2,13
29220,2019,Fall,Math,190,75,4,10
21213,2019,Fall,Math,178,42,2,13
17647,2019,Fall,Math,.,.,.,.
17133,2019,Fall,Math,176,36,2,13
26258,2019,Fall,Math,207,97,4,7
14900,2019,Fall,Math,187,68,3,11
16256,2019,Fall,Math,175,33,2,14
27761,2019,Fall,Math,163,10,1,16
15250,2019,Fall,Math,192,79,4,10
20319,2019,Fall,Math,183,56,3,12
29049,2019,Fall,Math,190,75,4,10
24389,2019,Fall,Math,184,59,3,12
17212,2019,Fall,Math,191,77,4,10
28386,2019,Fall,Math,196,87,4,9
25319,2019,Fall,Math,208,98,4,6
17970,2019,Fall,Math,182,53,3,12
27524,2019,Fall,Math,174,31,2,14
19277,2019,Fall,Math,185,62,3,11
16986,2019,Fall,Math,186,65,3,11
11927,2019,Fall,Math,180,48,2,13
12200,2019,Fall,Math,193,81,4,10
23405,2019,Fall,Math,172,26,2,14
29629,2019,Fall,Math,191,77,4,10
22435,2019,Fall,Math,201,93,4,8
13465,2019,Fall,Math,193,81,4,10
20518,2019,Fall,Math,198,90,4,9
21988,2019,Fall,Math,176,36,2,13
17662,2019,Fall,Math,182,53,3,12
13989,2019,Fall,Math,182,53,3,12
12622,2019,Fall,Math,162,8,1,17
24139,2019,Fall,Math,192,79,4,10
10150,2019,Fall,Math,177,39,2,13
14447,2019,Fall,Math,188,70,3,11
26645,2019,Fall,Math,183,56,3,12
21976,2019,Fall,Math,199,91,4,8
25143,2019,Fall,Math,169,19,1,15
29776,2019,Fall,Math,195,85,4,9
25299,2019,Fall,Math,172,26,2,14
25286,2019,Fall,Math,168,17,1,15
13266,2019,Fall,Math,185,62,3,11
11378,2019,Fall,Math,202,94,4,8
27087,2019,Fall,Math,183,56,3,12
26740,2019,Fall,Math,181,51,3,12
19003,2019,Fall,Math,189,73,3,11
15621,2019,Fall,Math,179,45,2,13
21946,2019,Fall,Math,183,56,3,12
12868,2019,Fall,Math,192,79,4,10
18958,2019,Fall,Math,198,90,4,9
12248,2019,Fall,Math,198,90,4,9
23674,2019,Fall,Math,178,42,2,13
27137,2019,Fall,Math,181,51,3,12
26727,2019,Fall,Math,192,79,4,10
22508,2019,Fall,Math,189,73,3,11
27327,2019,Fall,Math,180,48,2,13
19017,2019,Fall,Math,185,62,3,11
28697,2019,Fall,Math,192,79,4,10
18822,2019,Fall,Math,171,24,1,15
22847,2019,Fall,Math,182,53,3,12
11103,2019,Fall,Math,181,51,3,12
27620,2019,Fall,Math,179,45,2,13
27776,2019,Fall,Math,194,83,4,9
22033,2019,Fall,Math,194,83,4,9
21160,2019,Fall,Math,195,85,4,9
26668,2019,Fall,Math,182,53,3,12
16475,2019,Fall,Math,182,53,3,12
21903,2019,Fall,Math,195,85,4,9
21184,2019,Fall,Math,184,59,3,12
10235,2019,Fall,Math,180,48,2,13
27020,2019,Fall,Math,193,81,4,10
14101,2019,Fall,Math,176,36,2,13
16871,2019,Fall,Math,185,62,3,11
27716,2019,Fall,Math,199,91,4,8
14224,2019,Fall,Math,200,92,4,8
27022,2019,Fall,Math,142,1,1,21
11298,2019,Fall,Math,208,98,4,6
29035,2019,Fall,Math,192,79,4,10
19094,2019,Fall,Math,178,42,2,13
18063,2019,Fall,Math,182,53,3,12
13560,2019,Fall,Math,196,87,4,9
14617,2019,Fall,Math,185,62,3,11
20388,2019,Fall,Math,173,28,2,14
17650,2019,Fall,Math,180,48,2,13
21299,2019,Fall,Math,184,59,3,12
25398,2019,Fall,Math,183,56,3,12
26578,2019,Fall,Math,199,91,4,8
17679,2019,Fall,Math,187,68,3,11
16364,2019,Fall,Math,203,95,4,7
27494,2019,Fall,Math,182,53,3,12
17328,2019,Fall,Math,205,96,4,7
24648,2019,Fall,Math,185,62,3,11
16264,2019,Fall,Math,182,53,3,12
23993,2019,Fall,Math,183,56,3,12
16217,2019,Fall,Math,167,16,1,15
22799,2019,Fall,Math,195,85,4,9
21233,2019,Fall,Math,195,85,4,9
22571,2019,Fall,Math,202,94,4,8
12106,2019,Fall,Math,143,1,1,21
17002,2019,Fall,Math,154,2,1,18
10158,2019,Fall,Math,199,91,4,8
20790,2019,Fall,Math,193,81,4,10
17232,2019,Fall,Math,170,21,1,15
21853,2019,Fall,Math,154,2,1,18
12356,2019,Fall,Math,189,73,3,11
18234,2019,Fall,Math,203,95,4,7
14217,2019,Fall,Math,191,77,4,10
21330,2019,Fall,Math,207,97,4,7
13750,2019,Fall,Math,199,91,4,8
19036,2019,Fall,Math,185,62,3,11
16901,2019,Fall,Math,174,31,2,14
23054,2019,Fall,Math,173,28,2,14
24307,2019,Fall,Math,182,53,3,12
10312,2019,Fall,Math,187,68,3,11
10559,2019,Fall,Math,189,73,3,11
24407,2019,Fall,Math,198,90,4,9
18087,2019,Fall,Math,186,65,3,11
12977,2019,Fall,Math,190,75,4,10
18508,2019,Fall,Math,178,42,2,13
23597,2019,Fall,Math,200,92,4,8
25183,2019,Fall,Math,185,62,3,11
23919,2019,Fall,Math,170,21,1,15
28755,2019,Fall,Math,175,33,2,14
13643,2019,Fall,Math,177,39,2,13
22025,2019,Fall,Math,194,83,4,9
13722,2019,Fall,Math,206,97,4,7
28015,2019,Fall,Math,184,59,3,12
11207,2019,Fall,Math,207,97,4,7
12244,2019,Fall,Math,168,17,1,15
21450,2019,Fall,Math,190,75,4,10
26493,2019,Fall,Math,186,65,3,11
12832,2019,Fall,Math,183,56,3,12
16467,2019,Fall,Math,142,1,1,21
24995,2019,Fall,Math,199,91,4,8
16840,2019,Fall,Math,204,96,4,7
19008,2019,Fall,Math,204,96,4,7
25247,2019,Fall,Math,159,5,1,17
29895,2019,Fall,Math,183,56,3,12
18953,2019,Fall,Math,191,77,4,10
18403,2019,Fall,Math,187,68,3,11
27628,2019,Fall,Math,191,77,4,10
28468,2019,Fall,Math,187,68,3,11
18289,2019,Fall,Math,168,17,1,15
22392,2019,Fall,Math,202,94,4,8
14690,2019,Fall,Math,209,98,4,6
19586,2019,Fall,Math,178,42,2,13
10284,2019,Fall,Math,198,90,4,9
15260,2019,Fall,Math,180,48,2,13
17725,2019,Fall,Math,181,51,3,12
12208,2019,Fall,Math,204,96,4,7
22517,2019,Fall,Math,164,11,1,16
27689,2019,Fall,Math,169,19,1,15
10199,2019,Fall,Math,200,92,4,8
27650,2019,Fall,Math,156,3,1,18
26278,2019,Fall,Math,186,65,3,11
16412,2019,Fall,Math,199,91,4,8
24305,2019,Fall,Math,203,95,4,7
11987,2019,Fall,Math,184,59,3,12
22592,2019,Fall,Math,176,36,2,13
25018,2019,Fall,Math,199,91,4,8
29176,2019,Fall,Math,192,79,4,10
19223,2019,Fall,Math,191,77,4,10
21224,2019,Fall,Math,162,8,1,17
18364,2019,Fall,Math,186,65,3,11
16363,2019,Fall,Math,192,79,4,10
24171,2019,Fall,Math,.,.,.,.
16981,2019,Fall,Math,184,59,3,12
13924,2019,Fall,Math,177,39,2,13
16729,2019,Fall,Math,201,93,4,8
12722,2019,Fall,Math,164,11,1,16
21467,2019,Fall,Math,215,99,4,5
26125,2019,Fall,Math,181,51,3,12
24891,2019,Fall,Math,171,24,1,15
23101,2019,Fall,Math,180,48,2,13
22210,2019,Fall,Math,180,48,2,13
10301,2019,Fall,Math,158,5,1,17
23791,2019,Fall,Math,189,73,3,11
12717,2019,Fall,Math,190,75,4,10
22153,2019,Fall,Math,206,97,4,7
12245,2019,Fall,Math,183,56,3,12
15473,2019,Fall,Math,146,1,1,20
20233,2019,Fall,Math,187,68,3,11
13811,2019,Fall,Math,198,90,4,9
10011,2019,Fall,Math,172,26,2,14
20482,2019,Fall,Math,178,42,2,13
23831,2019,Fall,Math,182,53,3,12
13709,2019,Fall,Math,165,12,1,16
26169,2019,Fall,Math,181,51,3,12
23013,2019,Fall,Math,197,88,4,9
18189,2019,Fall,Math,.,.,.,.
26780,2019,Fall,Math,186,65,3,11
28878,2019,Fall,Math,188,70,3,11
24620,2019,Fall,Math,197,88,4,9
13309,2019,Fall,Math,177,39,2,13
24975,2019,Fall,Math,183,56,3,12
12349,2019,Fall,Math,209,98,4,6
12043,2019,Fall,Math,176,36,2,13
11037,2019,Fall,Math,.,.,.,.
19451,2019,Fall,Math,199,91,4,8
15826,2019,Fall,Math,201,93,4,8
27115,2019,Fall,Math,173,28,2,14
19571,2019,Fall,Math,171,24,1,15
12350,2019,Fall,Math,196,87,4,9
13055,2019,Fall,Math,185,62,3,11
19188,2019,Fall,Math,179,45,2,13
19042,2019,Fall,Math,180,48,2,13
26552,2019,Fall,Math,197,88,4,9
14070,2019,Fall,Math,178,42,2,13
16877,2019,Fall,Math,186,65,3,11
14378,2019,Fall,Math,176,36,2,13
29340,2019,Fall,Math,203,95,4,7
16156,2019,Fall,Math,189,73,3,11
15027,2019,Fall,Math,181,51,3,12
24068,2019,Fall,Math,200,92,4,8
20553,2019,Fall,Math,184,59,3,12
15591,2019,Fall,Math,182,53,3,12
11538,2019,Fall,Math,200,92,4,8
22466,2019,Fall,Math,196,87,4,9
23927,2019,Fall,Math,179,45,2,13
27602,2019,Fall,Math,186,65,3,11
11913,2019,Fall,Math,.,.,.,.
26420,2019,Fall,Math,.,.,.,.
22564,2019,Fall,Math,.,.,.,.
27488,2019,Fall,Math,185,62,3,11
12526,2019,Fall,Math,210,98,4,6
24028,2019,Fall,Math,178,42,2,13
16328,2019,Fall,Math,180,48,2,13
20098,2019,Fall,Math,182,53,3,12
29036,2019,Fall,Math,181,51,3,12
29773,2019,Fall,Math,191,77,4,10
25785,2019,Fall,Math,172,26,2,14
24470,2019,Fall,Math,205,96,4,7
21402,2019,Fall,Math,203,95,4,7
28538,2019,Fall,Math,184,59,3,12
14084,2019,Fall,Math,183,56,3,12
10148,2019,Fall,Math,189,73,3,11
17770,2019,Fall,Math,176,36,2,13
14749,2019,Fall,Math,191,77,4,10
26158,2019,Fall,Math,179,45,2,13
26856,2019,Fall,Math,185,62,3,11
12468,2019,Fall,Math,189,73,3,11
16796,2019,Fall,Math,163,10,1,16
16352,2019,Fall,Math,201,93,4,8
29103,2019,Fall,Math,180,48,2,13
15608,2019,Fall,Math,188,70,3,11
19876,2019,Fall,Math,193,81,4,10
24338,2019,Fall,Math,183,56,3,12
25540,2019,Fall,Math,196,87,4,9
24259,2019,Fall,Math,216,99,4,5
28049,2019,Fall,Math,165,12,1,16
13696,2019,Fall,Math,183,56,3,12
20175,2019,Fall,Math,176,36,2,13
22456,2019,Fall,Math,188,70,3,11
26309,2019,Fall,Math,155,3,1,18
16413,2019,Fall,Math,196,87,4,9
25488,2019,Fall,Math,.,.,.,.
13013,2019,Fall,Math,.,.,.,.
22414,2019,Fall,Math,.,.,.,.
14561,2019,Fall,Math,.,.,.,.
24768,2019,Fall,Math,163,2,1,15
29585,2019,Fall,Math,177,13,1,13
12376,2019,Fall,Math,183,25,2,13
13122,2019,Fall,Math,191,47,2,12
26997,2019,Fall,Math,194,56,3,12
16229,2019,Fall,Math,191,47,2,12
22438,2019,Fall,Math,199,69,3,11
19939,2019,Fall,Math,204,81,4,10
25961,2019,Fall,Math,199,69,3,11
11768,2019,Fall,Math,199,69,3,11
13305,2019,Fall,Math,177,13,1,13
23700,2019,Fall,Math,189,41,2,12
12236,2019,Fall,Math,194,56,3,12
27368,2019,Fall,Math,191,47,2,12
10209,2019,Fall,Math,184,27,2,13
16134,2019,Fall,Math,188,38,2,12
29639,2019,Fall,Math,197,64,3,11
28081,2019,Fall,Math,190,44,2,12
20577,2019,Fall,Math,.,.,.,.
12535,2019,Fall,Math,186,33,2,12
29268,2019,Fall,Math,197,64,3,11
28983,2019,Fall,Math,195,58,3,11
12472,2019,Fall,Math,200,72,3,11
11167,2019,Fall,Math,191,47,2,12
27507,2019,Fall,Math,192,50,3,12
11169,2019,Fall,Math,195,58,3,11
11457,2019,Fall,Math,176,12,1,13
17738,2019,Fall,Math,187,35,2,12
15450,2019,Fall,Math,181,21,1,13
18469,2019,Fall,Math,169,4,1,14
10700,2019,Fall,Math,190,44,2,12
15373,2019,Fall,Math,182,23,1,13
25150,2019,Fall,Math,180,19,1,13
22666,2019,Fall,Math,199,69,3,11
15657,2019,Fall,Math,192,50,3,12
25042,2019,Fall,Math,203,79,4,11
10763,2019,Fall,Math,192,50,3,12
26098,2019,Fall,Math,189,41,2,12
13664,2019,Fall,Math,185,30,2,13
25251,2019,Fall,Math,197,64,3,11
22469,2019,Fall,Math,204,81,4,10
24974,2019,Fall,Math,183,25,2,13
21480,2019,Fall,Math,184,27,2,13
16750,2019,Fall,Math,180,19,1,13
27609,2019,Fall,Math,166,3,1,15
17831,2019,Fall,Math,186,33,2,12
22746,2019,Fall,Math,193,53,3,12
26568,2019,Fall,Math,205,83,4,10
22901,2019,Fall,Math,200,72,3,11
26586,2019,Fall,Math,185,30,2,13
19614,2019,Fall,Math,176,12,1,13
25356,2019,Fall,Math,192,50,3,12
23330,2019,Fall,Math,193,53,3,12
17676,2019,Fall,Math,205,83,4,10
24226,2019,Fall,Math,194,56,3,12
19323,2019,Fall,Math,187,35,2,12
15193,2019,Fall,Math,200,72,3,11
29945,2019,Fall,Math,202,77,4,11
18067,2019,Fall,Math,199,69,3,11
27319,2019,Fall,Math,179,17,1,13
11975,2019,Fall,Math,182,23,1,13
27701,2019,Fall,Math,195,58,3,11
